X,Y,FID,GCOMPID,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIP4,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,PIPECO,COMPID,OPERATOR,POSREL,NUM_UNITS,CERT_HP,PLANT_COST,EXP_FUEL,EXP_OTHER,GAS_COMPRE,OP_COMP_HR,OP_NUM_COM,OP_DATE_PE,EXP_POWER,ELEC_COMPR
-12210431.23,3804934.705,242,GCOMP1215,CIMARRON,OFF PAGE RANGE RD/11.7 MILES WEST OF BOWIE,NOT AVAILABLE,BOWIE,AZ,85605,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,COCHISE,4003,USA,32.316549,-109.68817,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE, IMAGERY",10/9/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,https://pipeportal.kindermorgan.com/,"EL PASO NATURAL GAS COMPANY, L.L.C.",33,"EL PASO NATURAL GAS COMPANY, L.L.C.",WITHIN 40 FEET,1,15000,12571023,526138,157642,191072,1588,1,12/19/2012 0:00,0,0
-9836351.248,3770820.718,243,GCOMP1216,NO. 85 BUTLER,OFF PINEVIEW RD/0.6 MILES SE OF BRIGHTWATER ROAD,NOT AVAILABLE,BUTLER,AL,36904,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CHOCTAW,1023,USA,32.05719511,-88.36144666,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",8/17/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.1line.williams.com/,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",29,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",WITHIN 40 FEET,3,17650,52672504,2204842,2104016,823683,21806,3,7/14/2012 0:00,0,0
-9192283.429,4094450.044,244,GCOMP1217,NO. 135 ANDERSON SOUTH CAROLINA,OFF STATE HWY 480 (BOLT DR)/4.3 MILES EAST OF ANDERSON,NOT AVAILABLE,ANDERSON,SC,29621,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ANDERSON,45007,USA,34.487495,-82.575687,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",8/17/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.1line.williams.com/,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",29,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",WITHIN 40 FEET,1,20500,34518225,532652,181917,204064,1395,1,1/26/2013 0:00,0,0
-12066353.7,4530591.902,245,GCOMP1218,DOLORES,OFF US HWY FS RD 532/EAST OF HWY 526 (14 MILES NE OF DOLORES),NOT AVAILABLE,DOLORES,CO,81323,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,DOLORES,8033,USA,37.65349957,-108.3938995,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FROM 2, U.S. FEDERAL REGISTER. CORPORATE WEBSITE, IMAGERY",8/17/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://pipeline2.kindermorgan.com/,TRANSCOLORADO GAS TRANSMISSION COMPANY LLC,63,TRANSCOLORADO GAS TRANSMISSION COMPANY LLC,WITHIN 40 FEET,3,9363,20770315,0,0,100742,4193,3,3/28/2012 0:00,0,0
-10427953.86,3265667.113,246,GCOMP1219,FIELD: BLOCK 334B - H.I. (SEE FOOTNOTE),OFFSHORE CS,NOT AVAILABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,NOT APPLICABLE,NOT APPLICABLE,USA,28.13232422,-93.67590332,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,FERC FORM 2,6/1/2014 0:00,UNVERIFIED,3/14/2016 0:00,http://anrebb.transcanada.com/,ANR PIPELINE COMPANY,48,ANR PIPELINE COMPANY,THIRD PARTY,1,156,-999,0,0,0,0,0,,0,0
-11128058.27,4512230.498,247,GCOMP122,STATION 103 - MINNEOLA,12653 114TH ROAD,NOT AVAILABLE,MINNEOLA,KS,67865,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CLARK,20057,USA,37.52279595,-99.96504826,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/16/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.kindermorgan.com/,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,26,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,WITHIN 40 FEET,5,20111,21198572,0,0,497467,13601,3,12/16/2012 0:00,0,0
-10371576.51,3283235.802,248,GCOMP1220,FIELD: BLOCK 560 - W.C. (SEE FOOTNOTE),OFFSHORE CS,NOT AVAILABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,NOT APPLICABLE,NOT APPLICABLE,USA,28.271411,-93.169457,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,FERC FORM 2,6/1/2014 0:00,UNVERIFIED,3/14/2016 0:00,http://anrebb.transcanada.com/,ANR PIPELINE COMPANY,48,ANR PIPELINE COMPANY,THIRD PARTY,1,1780,-999,0,0,0,0,0,,0,0
-10463042.17,3232159.948,249,GCOMP1221,FIELD: BLOCK 595D - H.I. (SEE FOOTNOTE),OFFSHORE CS,NOT AVAILABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,NOT APPLICABLE,NOT APPLICABLE,USA,27.866556,-93.991107,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,FERC FORM 2,6/1/2014 0:00,UNVERIFIED,3/14/2016 0:00,http://anrebb.transcanada.com/,ANR PIPELINE COMPANY,48,ANR PIPELINE COMPANY,THIRD PARTY,1,133,-999,0,0,0,0,0,,0,0
-10427950.05,3265671.431,250,GCOMP1222,TRANS: BLOCK 334A - H.I.,OFFSHORE CS,NOT AVAILABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,NOT APPLICABLE,NOT APPLICABLE,USA,28.13235843,-93.67586911,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,FERC FORM 2,6/1/2014 0:00,UNVERIFIED,3/14/2016 0:00,http://anrebb.transcanada.com/,ANR PIPELINE COMPANY,48,ANR PIPELINE COMPANY,THIRD PARTY,1,205,-999,0,0,0,0,0,,0,0
-10270301.97,3299262.164,251,GCOMP1223,TRANS: BLOCK 188 - E.I. -- OFFSHORE CS,OFFSHORE CS,NOT AVAILABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,NOT APPLICABLE,NOT APPLICABLE,USA,28.39812943,-92.2596923,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,FERC FORM 2,6/1/2014 0:00,UNVERIFIED,3/14/2016 0:00,http://anrebb.transcanada.com/,ANR PIPELINE COMPANY,48,ANR PIPELINE COMPANY,THIRD PARTY,3,50400,-999,122056,878089,47036,0,0,,0,0
-10273942.75,3374615.254,252,GCOMP1224,LOUISIANA - VERMILION AREA BLOCK 149 OFFSHORE,OFFSHORE GULF OF MEXICO,NOT AVAILABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,NOT APPLICABLE,NOT APPLICABLE,USA,28.991901,-92.292398,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",6/1/2014 0:00,UNVERIFIED,3/14/2016 0:00,http://sermessenger.energytransfer.com/,"SEA ROBIN PIPELINE COMPANY, LLC",6,"SEA ROBIN PIPELINE COMPANY, LLC",THIRD PARTY,2,24700,47624706,0,0,0,0,0,5/31/2012 0:00,1717006,-999
-10427763.58,3264191.887,253,GCOMP1225,BLOCK A 334A - HIOS,OFFSHORE GULF OF MEXICO,NOT AVAILABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,NOT APPLICABLE,NOT APPLICABLE,USA,28.120637,-93.674194,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,FERC FORM 2,6/1/2014 0:00,UNVERIFIED,3/14/2016 0:00,http://infopost.bwpmlp.com/,"TEXAS GAS TRANSMISSION, LLC",18,"TEXAS GAS TRANSMISSION, LLC",THIRD PARTY,-999,-999,81373,0,0,0,0,0,,0,0
-10124532.85,3348795.801,254,GCOMP1226,OFFSHORE - T-25 SHIP SHOAL BLK 139,OFFSHORE GULF OF MEXICO,NOT AVAILABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,NOT APPLICABLE,NOT APPLICABLE,USA,28.788827,-90.950226,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,FERC FORM 2,8/20/2015 0:00,UNVERIFIED,3/14/2016 0:00,http://feptransfer.energytransfer.com/,"TRUNKLINE GAS COMPANY, LLC",30,"TRUNKLINE GAS COMPANY, LLC",THIRD PARTY,3,28950,-999,76865,512011,30540,0,0,,0,0
-10990286.72,4173930.175,255,GCOMP1227,STATION 156 - MT. VIEW,OK-115/E 1340 RD,CORNER OF E1340 RD AND OK-115,MOUNTAIN VIEW,OK,73062,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,KIOWA,40075,USA,35.07391306,-98.72742539,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/16/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.kindermorgan.com/,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,26,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,WITHIN 40 FEET,3,9000,10296372,0,0,10825,274,1,12/24/2012 0:00,0,0
-11023607.61,4251308.728,256,GCOMP1228,CUSTER,OK-33/N2230 RD,NOT AVAILABLE,CLINTON,OK,73601,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CUSTER,40039,USA,35.640806,-99.026752,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",10/20/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://pipelines.centerpointenergy.com/,"CENTERPOINT ENERGY GAS TRANSMISSION COMPANY, LLC",31,"CENTERPOINT ENERGY GAS TRANSMISSION COMPANY, LLC",WITHIN 40 FEET,4,4782,7197673,110215,199430,45645,16774,2,,0,0
-9093724.603,4704211.87,257,GCOMP1229,RIPLEY,OLD US 21 PARKERSBURG RD & STONEGATE ESTATES,NOT AVAILABLE,RIPLEY,WV,25271,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,JACKSON,54035,USA,38.878005,-81.690318,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",9/28/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.columbiapipeinfo.com/,"COLUMBIA GAS TRANSMISSION,LLC",21,"COLUMBIA GAS TRANSMISSION,LLC",WITHIN 40 FEET,2,4500,10374081,242840,751315,89576,6053,2,2/9/2012 0:00,0,0
-10661364.44,5501812.811,258,GCOMP123,#12 - LYNN COUNTY,1270 260TH AVE,NOT AVAILABLE,GARVIN,MN,56132,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LYON,27083,USA,44.23455926,-95.77266623,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/15/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.northernborder.com/,NORTHERN BORDER PIPELINE COMPANY,89,NORTHERN BORDER PIPELINE COMPANY,WITHIN 40 FEET,1,38000,25798108,6253896,213347,2157634,8614,1,1/15/2012 0:00,0,0
-9836535.899,3585474.363,259,GCOMP1230,AIRPORT ROAD,ON AIRPORT ROAD EAST OF GRAND BAY WILMER RD,NOT AVAILABLE,MOBILE,AL,36608,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MOBILE,1097,USA,30.63528788,-88.36310541,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",10/7/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://infopost.bwpmlp.com/,"GULF SOUTH PIPELINE COMPANY, LP",11,"GULF SOUTH PIPELINE COMPANY, LP",WITHIN 40 FEET,2,7105,30995503,452158,511396,166610,8777,1,6/26/2012 0:00,0,0
-10956206.21,4235010.993,260,GCOMP1231,HINTON,ON E 1030 RD/WEST OF COUNTY STREET 2570,NOT AVAILABLE,HINTON,OK,73047,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CADDO,40015,USA,35.52173614,-98.42127491,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",8/19/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://pipelines.centerpointenergy.com/,"CENTERPOINT ENERGY GAS TRANSMISSION COMPANY, LLC",31,"CENTERPOINT ENERGY GAS TRANSMISSION COMPANY, LLC",WITHIN 40 FEET,1,10310,9402261,447194,61021,164790,3029,0,,0,0
-12689679.34,4106217.099,261,GCOMP1232,DUTCH FLAT,ON PIPELINE RD /SOUTH OF DUTCH FLAT RD,NOT AVAILABLE,LAKE HAVASU,AZ,86403,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MOHAVE,4015,USA,34.574577,-113.993329,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE, IMAGERY",10/9/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,https://pipeportal.kindermorgan.com/,"EL PASO NATURAL GAS COMPANY, L.L.C.",33,"EL PASO NATURAL GAS COMPANY, L.L.C.",WITHIN 40 FEET,2,12150,16028562,831783,238853,330946,6884,2,4/14/2012 0:00,0,0
-12283902.43,5127757.484,262,GCOMP1233,KING,OPAL CUTOFF & US-30,NOT AVAILABLE,OPAL,WY,83103,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LINCOLN,56023,USA,41.777831,-110.348173,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",10/19/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://ebb.cigco.com/,"COLORADO INTERSTATE GAS COMPANY, L.L.C.",32,"COLORADO INTERSTATE GAS COMPANY, L.L.C.",WITHIN 40 FEET,3,3300,6398836,8961,191692,3309,710,1,7/6/2012 0:00,0,0
-13561870.07,5324486.235,263,GCOMP1234,#13- CHEMULT,OR-138/HWY-97,WEST OF US-97,CHEMULT,OR,97731,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,KLAMATH,41035,USA,43.08216279,-121.8283516,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/18/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.gastransmissionnw.com/,GAS TRANSMISSION NORTHWEST LLC,86,GAS TRANSMISSION NORTHWEST LLC,WITHIN 40 FEET,2,28600,28733324,655246,79555,240017,1519,1,6/7/2012 0:00,0,0
-8783428.758,5089269.752,264,GCOMP1235,SACKETT,OWLS NEST ROAD,NOT AVAILABLE,JAMES CITY,PA,16734,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ELK,42047,USA,41.519482,-78.902883,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",10/2/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.natfuel.com/,NATIONAL FUEL GAS SUPPLY CORPORATION,16,NATIONAL FUEL GAS SUPPLY CORPORATION,WITHIN 40 FEET,4,675,958243,5535,13176,2110,41,0,1/1/2012 0:00,5478,48323
-8955997.234,4850240.671,265,GCOMP1236,RYERSON,PA-3022 (BRISTORIA RD)/EAST OF PA-21,NOT AVAILABLE,WIND RIDGE,PA,15380,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,GREENE,42059,USA,39.891864,-80.453092,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",10/8/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://equitrans.eqtmidstreampartners.com/,"EQUITRANS, L.P.",24,"EQUITRANS, L.P.",WITHIN 40 FEET,1,41,127884,0,271,0,0,0,,20,-999
-9142637.608,4607496.074,266,GCOMP1237,HAMLIN,PANTHER BRANCH RD/NORTH OF 6 MILE CREEK RD,NOT AVAILABLE,BRANCHLAND,WV,25506,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LINCOLN,54043,USA,38.198435,-82.129711,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/28/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.columbiapipeinfo.com/,"COLUMBIA GAS TRANSMISSION,LLC",21,"COLUMBIA GAS TRANSMISSION,LLC",WITHIN 40 FEET,2,9470,30855115,29641,199158,9812,314,1,5/7/2012 0:00,23073,-999
-10412966.64,3791869.003,267,GCOMP1238,CANNISNIA,PAR ROAD 410/CANNISNIA PLANTATION ROAD 410 4.57 MI NW OF WILLIAMS,OFF OF 1002 YEARWOOD RD,COUSHATTA,LA,71019,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,RED RIVER,22081,USA,32.21730344,-93.54127086,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/18/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://tigertransfer.energytransfer.com/,"ETC TIGER PIPELINE, LLC",63,"ETC TIGER PIPELINE, LLC",WITHIN 40 FEET,5,34010,71676336,120060,1018325,52692,3040,3,1/6/2012 0:00,0,0
-10309454.87,3845676.977,268,GCOMP1239,RUSTON,PARISH RD 560/LIZARD RD,293 HOWARD RD,RUSTON,LA,71270,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LINCOLN,22061,USA,32.62532429,-92.61140882,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",10/20/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://pipelines.centerpointenergy.com/,"CENTERPOINT ENERGY GAS TRANSMISSION COMPANY, LLC",31,"CENTERPOINT ENERGY GAS TRANSMISSION COMPANY, LLC",WITHIN 40 FEET,2,8735,5983216,393561,462626,154216,5891,0,,0,0
-10924403.57,3050860.421,269,GCOMP124,#409 AND 409A EDINBURG,12702 N HWY 281,NOT AVAILABLE,EDINBURG,TX,78539,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,HIDALGO,48215,USA,26.417321,-98.135587,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",9/3/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://pipeline2.kindermorgan.com/,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",9,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",WITHIN 40 FEET,4,13920,22767749,985452,928280,355435,26164,3,9/20/2012 0:00,0,0
-10402102.9,3790901.837,270,GCOMP1240,WESTDALE,PARISH ROAD 337,NOT AVAILABLE,WESTDALE,LA,71052,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,RED RIVER,22081,USA,32.20995265,-93.44368021,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",10/20/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://pipelines.centerpointenergy.com/,"CENTERPOINT ENERGY GAS TRANSMISSION COMPANY, LLC",31,"CENTERPOINT ENERGY GAS TRANSMISSION COMPANY, LLC",WITHIN 40 FEET,2,30000,44685181,1404395,245650,461179,3971,0,,0,0
-10007851.87,3723526.018,271,GCOMP1241,GWINVILLE,PARKMAN CEMETERY RD,NOT AVAILABLE,PRENTISS,MS,39474,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,JEFFERSON DAVIS,28065,USA,31.696415,-89.902063,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/10/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.spectraenergy.com/,"SOUTHEAST SUPPLY HEADER, LLC.",575,"SOUTHEAST SUPPLY HEADER, LLC.",WITHIN 40 FEET,2,25472,32481485,5064706,0,1870359,17000,2,3/10/2012 0:00,0,0
-8754670.484,5169292.088,272,GCOMP1242,LIMESTONE,PARKSIDE DR./SOUTH OF IRVINE MILLS RD,NOT AVAILABLE,LIMESTONE,NY,14753,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CATTARAUGUS,36009,USA,42.05546921,-78.64454304,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",10/5/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.natfuel.com/,NATIONAL FUEL GAS SUPPLY CORPORATION,16,NATIONAL FUEL GAS SUPPLY CORPORATION,WITHIN 40 FEET,1,800,4322395,76483,138171,29158,4078,1,1/7/2012 0:00,10318,85760
-8665215.331,5168400.031,273,GCOMP1243,BEECH HILL,PEET RD/SOUTH OF HWY 39 (BEECH HILL RD),NOT AVAILABLE,WILLING,NY,14895,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ALLEGANY,36003,USA,42.04951895,-77.84095372,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",10/6/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.natfuel.com/,NATIONAL FUEL GAS SUPPLY CORPORATION,16,NATIONAL FUEL GAS SUPPLY CORPORATION,WITHIN 40 FEET,3,8350,14183781,910135,298559,346976,5473,2,1/2/2012 0:00,38887,393640
-8697310.998,4580589.066,274,GCOMP1244,LOUISA,POINDEXTER RD & BRICKHOUSE RD,NOT AVAILABLE,LOUISA,VA,23093,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LOUISA,51109,USA,38.008234,-78.129274,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/28/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.columbiapipeinfo.com/,"COLUMBIA GAS TRANSMISSION,LLC",21,"COLUMBIA GAS TRANSMISSION,LLC",WITHIN 40 FEET,3,4050,3197074,235904,89419,81687,5569,3,1/15/2012 0:00,4209,-999
-8765256.907,5068574.383,275,GCOMP1245,ISLAND RUN,PORTLAND MILLS ROAD,NOT AVAILABLE,RIDGWAY,PA,15853,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ELK,42047,USA,41.38013612,-78.73964248,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/16/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.natfuel.com/,NATIONAL FUEL GAS SUPPLY CORPORATION,16,NATIONAL FUEL GAS SUPPLY CORPORATION,WITHIN 40 FEET,4,615,1694950,48151,78256,18357,11264,2,1/3/2012 0:00,2881,36106
-11748263.67,6176578.953,276,GCOMP1246,#2 - ROOSEVELT COUNTY,POWDER RIVER RD,NOT AVAILABLE,WOLF POINT,MT,59201,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ROOSEVELT,30085,USA,48.4174034,-105.5364482,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/15/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.northernborder.com/,NORTHERN BORDER PIPELINE COMPANY,89,NORTHERN BORDER PIPELINE COMPANY,WITHIN 40 FEET,1,20000,17615665,2967383,174066,1050727,7028,1,11/15/2012 0:00,0,0
